latitude,longitude,accuracy,speed,bearing,kf_latitude,kf_longitude,kf_speed_lat,kf_speed_long,kf_covariance_lat,kf_covariance_long,kf_speed_total
42.64933982,-71.32328339,4,0.77929455,49.29999924,42.64936321,-71.32329737,0.405542981,-0.036206365,4.419073537,4.419073421,0.407156002
42.64934673,-71.3232778,4,0.46238512,55.5,42.64935952,-71.32329334,0.269011748,0.057575659,4.420362826,4.42036266,0.27510412
42.64934843,-71.32327686,4,0.49193496,34.40000153,42.64935782,-71.32328852,0.192433413,0.143779486,4.42135104,4.421350885,0.240214819
42.64934625,-71.32326933,4,0.98979795,34.59999847,42.64935654,-71.32328417,0.136559152,0.207341594,4.422063135,4.422063017,0.248271904
42.6493589,-71.32325532,4,1.4091132,29.5,42.6493549,-71.32327827,0.089977604,0.296245902,4.422546608,4.42254653,0.309608791
42.64936229,-71.3232673,4,0.86209047,29.5,42.64935703,-71.32326932,0.127084457,0.434594015,4.422855439,4.422855396,0.452794011
42.64937353,-71.32326262,4,1.0575916,41.40000153,42.64935953,-71.3232657,0.158780084,0.435181516,4.42304002,4.423040003,0.463242989
42.64936371,-71.32324863,4,1.1851159,41.79999924,42.64936483,-71.32326175,0.243293774,0.442773849,4.423142096,4.423142095,0.505213362
42.64935195,-71.32324082,5,1.5231874,41.79999924,42.64936651,-71.32325492,0.244124592,0.505825578,4.423193257,4.423193265,0.561654994
42.64934211,-71.32323554,5,1.4866068,41.79999924,42.64936604,-71.32324798,0.208272486,0.563761855,4.912077038,4.912077052,0.60100321
42.6493246,-71.32317997,5,3.9698868,116.9000015,42.64936311,-71.32324087,0.133099469,0.612793197,5.320210404,5.32021042,0.627081311
42.64931523,-71.32311447,5,4.3733053,118.4000015,42.64935843,-71.32322505,0.092098169,0.754971178,5.630962631,5.630962646,0.760567914
42.64929408,-71.32307119,5,4.330185,121.1999969,42.64935241,-71.32319658,0.043244048,1.088891881,5.84936375,5.849363762,1.089750236
42.64927685,-71.32302414,5,4.390262,125.8000031,42.6493421,-71.32316215,-0.071966589,1.456697976,5.992041992,5.992042001,1.458474608
42.64925633,-71.32297419,4,4.5118732,126.3000031,42.64932909,-71.32312239,-0.212806236,1.838163507,6.078760787,6.078760793,1.850440913
42.6492237,-71.32290937,4,4.862304,130.3999939,42.64930644,-71.32306518,-0.489820287,2.444201644,5.385041678,5.385041681,2.492798746
42.64920699,-71.3228549,4,4.975309,128.6000061,42.64928086,-71.32300585,-0.770805805,2.977378279,4.969521667,4.969521669,3.075536214
42.64919247,-71.32280365,4,3.7701194,125.8000031,42.64925759,-71.3229469,-0.96420484,3.422687458,4.718913385,4.718913386,3.555907818
42.64918578,-71.32273992,5,3.7597075,124,42.6492357,-71.32288805,-1.12132251,3.816482597,4.572139869,4.572139869,3.977801351
42.649146,-71.3226839,5,5.593943,130.1000061,42.64922108,-71.32283576,-1.118605892,4.028287551,4.996020005,4.996020005,4.180715218
42.64911024,-71.32262243,5,5.455731,121.4000015,42.64920174,-71.32278133,-1.180474462,4.209826582,5.362634101,5.3626341,4.372203084
42.64907894,-71.32254828,5,5.392309,119.1999969,42.64917809,-71.32272245,-1.299985714,4.450426372,5.650581567,5.650581567,4.636405693
42.64905036,-71.32248342,4,5.491812,127.5,42.64915141,-71.32265748,-1.446938306,4.754265312,5.858741226,5.858741226,4.96957434
42.64899956,-71.32243489,4,5.9600334,134.3999939,42.64911404,-71.32257794,-1.758386537,5.238246258,5.285021484,5.285021484,5.525499712
42.64896594,-71.32237008,4,5.720218,130.5,42.64907242,-71.32250845,-2.092598954,5.442108252,4.928508169,4.928508169,5.830567092
42.64893252,-71.32229984,4,6.2800083,125.4000015,42.64903257,-71.32243997,-2.338831388,5.605847446,4.706971292,4.706971292,6.074179603
42.64890527,-71.32223116,4,6.273412,126.9000015,42.6489944,-71.32237066,-2.500171814,5.762744505,4.573231888,4.573231888,6.281726142
42.6488741,-71.32216132,4,5.7007103,126.5999985,42.64895866,-71.32230114,-2.593910526,5.898245586,4.496645622,4.496645622,6.443420894
42.64885125,-71.32210668,4,5.280947,121.8000031,42.64892352,-71.32223072,-2.671830688,6.037969757,4.456119987,4.456119987,6.602708384
42.64881881,-71.32204508,4,4.9026117,121.4000015,42.64889137,-71.32216355,-2.682998643,6.105998645,4.437078032,4.437078032,6.669460336
42.64879516,-71.32202035,4,3.539901,126.5999985,42.64885888,-71.32209742,-2.706149966,6.148344463,4.429780825,4.429780825,6.717543247
42.64878624,-71.32199439,4,3.2156181,129.6999969,42.64882774,-71.32204219,-2.727013972,5.984284811,4.428106532,4.428106532,6.576341681
42.64875557,-71.32195665,3,3.6259756,130,42.64880236,-71.32199597,-2.641390617,5.681038527,4.428527292,4.428527292,6.265073275
42.64872727,-71.3219089,3,4.270047,126.9000015,42.64877257,-71.32195452,-2.650940815,5.339887881,3.644542998,3.644542998,5.96170192
42.64870429,-71.32186567,3,5.0543647,124.6999969,42.64874437,-71.32191178,-2.619374413,5.081789718,3.249244366,3.249244366,5.717141685
42.64867172,-71.32180341,4,5.5612946,124.9000015,42.64871892,-71.32187028,-2.529019415,4.843219871,3.042555977,3.042555977,5.46376408
42.64863314,-71.32173125,5,6.880727,125.9000015,42.64869544,-71.32182683,-2.412205733,4.691030242,3.427964476,3.427964476,5.27489348
42.64859423,-71.32165627,5,7.2050605,129,42.64867314,-71.32178249,-2.278673936,4.57670009,4.116693079,4.116693079,5.112586295
42.64855486,-71.32159247,5,7.3878956,133.1000061,42.64864824,-71.32173291,-2.225436194,4.583489655,4.746990595,4.746990595,5.095188286
42.64851237,-71.32152764,5,7.7600064,132,42.64861968,-71.32167952,-2.254004271,4.646490252,5.256436589,5.256436589,5.16433993
42.64847834,-71.32143279,5,7.9972305,125.8000031,42.64858726,-71.32162208,-2.334074419,4.75888607,5.627080196,5.627080196,5.300462246
42.64843345,-71.3213393,4,7.814173,127.1999969,42.64855385,-71.32155369,-2.392361249,5.046143622,5.872963768,5.872963768,5.584528431
42.64839623,-71.32125203,4,7.421139,130,42.64850663,-71.3214603,-2.680507744,5.707582902,5.30370904,5.30370904,6.30568191
42.64837429,-71.32117221,4,6.671469,125.3000031,42.64846225,-71.32136849,-2.872949421,6.215745663,4.941222173,4.941222173,6.847578588
42.64834681,-71.32111132,3,5.702534,125.5,42.64842423,-71.32127866,-2.923599435,6.620601183,4.711256756,4.711256756,7.237388595
42.64832626,-71.32105212,4,5.7563357,125.5,42.64838118,-71.32118022,-3.075714742,7.127909639,3.739402647,3.739402647,7.763189873
42.64830692,-71.32098811,4,5.9428105,123.5999985,42.64835193,-71.32110734,-2.950471262,7.086126136,3.896677123,3.896677123,7.67583639
42.64826167,-71.32093222,3,5.8427734,127.9000015,42.64832619,-71.32103674,-2.778706952,7.015961742,4.051670865,4.051670865,7.546186553
42.64823013,-71.32088132,3,5.313577,122.5,42.64829035,-71.32096399,-2.849094956,7.000105807,3.475891885,3.475891885,7.557699609
42.64820501,-71.32083766,4,5.1606197,123.1999969,42.64825665,-71.32089962,-2.872753261,6.839650879,3.172646039,3.172646039,7.418459101
42.64818773,-71.32078116,4,5.0119557,119.5,42.64822976,-71.32084424,-2.759460217,6.52871891,3.527378207,3.527378207,7.087932795
42.64815606,-71.32072969,4,5.9044814,122,42.6482058,-71.32079077,-2.609535566,6.25188679,3.835597633,3.835597633,6.774641267
42.64812925,-71.32066338,4,6.633325,117,42.64818121,-71.32074017,-2.492618381,5.963516463,4.070488191,4.070488191,6.463487835
42.64809979,-71.32057478,4,7.5909486,122,42.64815723,-71.32068709,-2.369654955,5.787268012,4.230723265,4.230723265,6.253617805
42.6480627,-71.32049091,4,8.222657,119.6999969,42.64813273,-71.32062606,-2.270171851,5.783859267,4.329431961,4.329431961,6.213429669
42.64804254,-71.32038745,4,9.193677,113.0999985,42.64810573,-71.32055861,-2.223036744,5.901342553,4.384044213,4.384044213,6.306166529
42.64800281,-71.32027374,4,9.60013,114.4000015,42.64808174,-71.32048004,-2.098923576,6.214778385,4.410393409,4.410393409,6.559645612
42.64797403,-71.32015156,4,10.107146,110.0999985,42.64805427,-71.3203901,-2.057715609,6.674175641,4.420503958,4.420503958,6.984183132
42.64794468,-71.32002811,4,10.361394,107.8000031,42.64802719,-71.3202882,-2.000393317,7.279948245,4.422469085,4.422469085,7.54978277
42.64790773,-71.31990994,3,10.002645,105.0999985,42.64800008,-71.32017661,-1.945909187,7.958032889,4.421185586,4.421185586,8.192487414
42.6478779,-71.31979226,3,9.343083,107.8000031,42.64795933,-71.32003256,-2.164742228,9.135289649,3.637783642,3.637783642,9.388270654
42.64784313,-71.31968816,3,7.943331,112.1999969,42.64792368,-71.31990009,-2.2702514,9.895585217,3.242322953,3.242322953,10.15266705
42.64780579,-71.31961497,3,7.290247,114.9000015,42.6478882,-71.31977662,-2.396641896,10.35854929,3.035788148,3.035788148,10.63218866
42.64779621,-71.31954303,4,5.8031116,105,42.6478517,-71.31966843,-2.546688703,10.42810811,2.932241263,2.932241263,10.73457322
42.64779058,-71.31948046,4,4.8112574,99.19999695,42.64782715,-71.31957561,-2.433927481,10.18947744,3.355950717,3.355950717,10.47613733
42.64780142,-71.31943709,4,4.2242746,83.09999847,42.64780686,-71.31949081,-2.270380377,9.845058527,3.726019767,3.726019767,10.10345507
42.64781756,-71.31938431,3,4.2669077,76.40000153,42.64779493,-71.31941783,-1.976244448,9.350712336,4.007481612,4.007481612,9.557267565
42.64784991,-71.31934477,4,4.173356,56.40000153,42.6477966,-71.3193585,-1.468341797,8.694039341,3.486497575,3.486497575,8.817162112
42.64790589,-71.31930558,4,6.655081,26.89999962,42.64780244,-71.31929984,-0.987554774,8.177201868,3.77847621,3.77847621,8.236619138
42.64794991,-71.31926105,4,7.19668,33.70000076,42.64782454,-71.31924776,-0.284271742,7.69978291,4.008390953,4.008390953,7.705028701
42.64800618,-71.31920759,3,7.282225,34.40000153,42.64785846,-71.31920128,0.525765194,7.211612995,4.172917267,4.172917267,7.230753144
42.64804386,-71.31917902,3,7.2358136,31.70000076,42.64792167,-71.31916518,1.747918258,6.621178551,3.543655179,3.543655179,6.848008736
42.64811877,-71.31912551,3,7.890101,33.40000153,42.64797648,-71.31913204,2.572854285,6.080955634,3.20702311,3.20702311,6.602847915
42.64817074,-71.31909017,3,7.731869,30.39999962,42.64804061,-71.31909326,3.455718008,5.760532724,3.023452016,3.023452016,6.717568326
42.64821856,-71.31904085,3,7.515617,33,42.64810416,-71.31905681,4.156831573,5.449502984,2.927530435,2.927530435,6.85392818
42.64827379,-71.31899232,3,7.935219,31.70000076,42.64816617,-71.31901792,4.692516999,5.244317343,2.881892553,2.881892553,7.03722816
42.64833919,-71.31893534,3,7.743126,32.79999924,42.6482289,-71.31897679,5.136771067,5.137720011,2.863438454,2.863438454,7.265162346
42.64839196,-71.31887176,3,7.1613684,35.40000153,42.64829493,-71.31893134,5.561651609,5.144937266,2.858062629,2.858062629,7.576433732
42.64845436,-71.31880754,3,7.472951,33.09999847,42.64835909,-71.31888046,5.852866163,5.259794844,2.857772106,2.857772106,7.869020531
42.6485055,-71.31875695,3,7.3802443,34.59999847,42.64842429,-71.31882447,6.102784704,5.471049936,2.858590504,2.858590504,8.196119115
42.64855797,-71.31869971,3,7.965281,31.70000076,42.64848648,-71.31876911,6.233012784,5.618664701,2.858945887,2.858945887,8.391653079
42.64862443,-71.3186501,3,8.041219,30.39999962,42.6485463,-71.31871195,6.282073604,5.786355373,2.858520206,2.858520206,8.540863965
42.64868916,-71.318597,3,8.101389,30,42.64860845,-71.31865616,6.370025478,5.889481119,2.857519401,2.857519401,8.675437306
42.64874546,-71.3185333,4,7.530007,33.90000153,42.64867189,-71.31860061,6.467453136,5.966296813,2.856272032,2.856272032,8.799127668
42.64880064,-71.31848588,4,7.24,33.29999924,42.64873179,-71.31854394,6.467511792,6.038109299,3.315148744,3.315148744,8.848020834
42.6488445,-71.31843577,5,6.700007,37.5,42.64879069,-71.31848876,6.440708461,6.057417964,3.702516097,3.702516097,8.841664882
42.64888626,-71.31839533,4,5.8900337,33.59999847,42.648846,-71.31843514,6.344844997,6.026597304,4.384047371,4.384047371,8.75082471
42.64894656,-71.31835655,3,6.99,33.09999847,42.64889596,-71.31838583,6.147399043,5.908334128,4.466338586,4.466338586,8.526366586
42.6490019,-71.31830805,3,7.6712775,32.09999847,42.64894787,-71.3183425,6.039291111,5.715983804,3.684430057,3.684430057,8.3153778
42.64906696,-71.31825844,3,8.391723,31.29999924,42.64900097,-71.31829682,5.979294946,5.61688245,3.276672339,3.276672339,8.203739179
42.64912412,-71.31821525,3,8.094844,33.70000076,42.64905802,-71.31824959,6.016150966,5.578648704,3.055015181,3.055015181,8.204595895
42.64917372,-71.31817086,3,7.914272,33.29999924,42.64911522,-71.31820396,6.053551476,5.503901663,2.93848548,2.93848548,8.181590248
42.64922508,-71.31812842,4,7.4205456,33.90000153,42.64917003,-71.31815912,6.030793606,5.423370157,2.88265313,2.88265313,8.110697589
42.64928047,-71.31807494,4,6.511966,33.59999847,42.64922324,-71.31811363,5.974360462,5.364130653,3.322083682,3.322083682,8.029127013
42.64932355,-71.31802957,4,6.012404,36.79999924,42.64927613,-71.31806756,5.914303607,5.318204089,3.702996202,3.702996202,7.953758978
42.64934282,-71.31800578,5,3.895138,36.29999924,42.64932619,-71.31802255,5.807555799,5.249844359,3.99146006,3.99146006,7.82870169
42.64933583,-71.31800621,4,2.300978,32.90000153,42.64936896,-71.3179827,5.551604351,5.061591497,4.621647411,4.621647411,7.512657276
42.64934388,-71.31799984,4,1.3756816,32.79999924,42.64939157,-71.31795954,4.936038729,4.56498418,4.609375768,4.609375768,6.723359197
42.6493373,-71.31800394,4,0.62,0,42.64940646,-71.31794432,4.292000946,4.005675912,4.569527754,4.569527754,5.870835684
42.64934219,-71.31800147,5,0.32,0,42.64941139,-71.31793787,3.572637181,3.381160058,4.524070909,4.524070909,4.918940919
42.64934093,-71.31800681,5,0,0,42.64942038,-71.31792872,3.067804897,2.921527997,4.987231072,4.987231072,4.236360788
42.64934006,-71.31801046,5,0,0,42.64942233,-71.31792738,2.532503098,2.402058854,5.366698482,5.366698482,3.490481153
42.64934177,-71.31801564,5,0,0,42.64941908,-71.3179316,2.009376542,1.885113783,5.653080841,5.653080841,2.755221962
42.64934566,-71.3180218,5,0,0,42.64941299,-71.31794002,1.538253022,1.39504483,5.85425594,5.85425594,2.076625252
42.64934401,-71.31802242,5,0,0,42.64940598,-71.31795134,1.141518549,0.948158718,5.986704177,5.986704177,1.483937179
42.64934557,-71.31801981,5,0,0,42.64939766,-71.317963,0.796477439,0.579121261,6.068659492,6.068659492,0.984762787
42.64933963,-71.31801947,5,0,0,42.6493896,-71.3179735,0.518901358,0.297870025,6.116257577,6.116257577,0.59831862
42.64933943,-71.3180189,4,0,0,42.64938037,-71.31798304,0.271271522,0.083347381,6.142078474,6.142078474,0.283786935
42.64934056,-71.31801893,4,0,0,42.64936793,-71.31799473,0.013102042,-0.129471651,5.40636449,5.40636449,0.130132901
42.64933948,-71.3180184,4,0,0,42.6493595,-71.31800296,-0.135016189,-0.248795048,4.974382282,4.974382282,0.28306951
42.64933961,-71.31801755,3,0,0,42.64935284,-71.31800891,-0.228739777,-0.309381268,4.718432083,4.718432083,0.384757916
42.64933977,-71.3180168,3,0,0,42.64934627,-71.31801394,-0.305915686,-0.343873714,3.74008586,3.74008586,0.460253776
42.64933943,-71.3180168,3,0,0,42.64934232,-71.31801676,-0.322730347,-0.331528647,3.278290902,3.278290902,0.462672801
42.64933949,-71.31801665,3,0,0,42.6493396,-71.31801857,-0.312665953,-0.30089999,3.049491088,3.049491088,0.433936403
42.64933951,-71.31801658,3,0,0,42.64933784,-71.3180196,-0.284155015,-0.259374678,2.940668957,2.940668957,0.38473276
42.64933953,-71.31801651,3,0,0,42.6493368,-71.31802007,-0.245612958,-0.213654525,2.894097182,2.894097182,0.325536452
42.64933953,-71.31801659,3,0,0,42.64933631,-71.31802012,-0.202974658,-0.16814916,2.877434114,2.877434114,0.263577032
42.64933954,-71.31801641,3,0,0,42.64933621,-71.31801993,-0.160759486,-0.127045483,2.872937953,2.872937953,0.204900383
42.64933956,-71.31801636,3,0,0,42.64933638,-71.31801951,-0.121770618,-0.089920246,2.871828831,2.871828831,0.151372831
42.64933961,-71.31801625,3,0,0,42.64933671,-71.31801901,-0.087606098,-0.058979048,2.870554692,2.870554692,0.105609453
42.6493396,-71.31801637,3,0,0,42.64933715,-71.31801846,-0.058792287,-0.033836625,2.868262048,2.868262048,0.06783399
42.64933966,-71.31801646,3,0,0,42.6493376,-71.31801798,-0.03590965,-0.015868768,2.865227579,2.865227579,0.039259658
42.64933973,-71.3180166,3,0,0,42.64933806,-71.31801759,-0.017991363,-0.003621663,2.862009196,2.862009196,0.018352263
42.64933977,-71.31801675,3,0,0,42.64933849,-71.31801729,-0.004485462,0.003683528,2.859069168,2.859069168,0.005804115
42.64933978,-71.3180167,3,0,0,42.64933887,-71.3180171,0.004987756,0.007174915,2.856665502,2.856665502,0.008738256
42.64933983,-71.31801676,3,0,0,42.64933919,-71.31801693,0.010950289,0.009331635,2.854870846,2.854870846,0.014387086
42.64933986,-71.31801678,3,0,0,42.64933945,-71.31801683,0.014476326,0.009686771,2.853634888,2.853634888,0.01741831
42.64933989,-71.31801685,3,0,0,42.64933966,-71.31801676,0.016015005,0.009113167,2.852847301,2.852847301,0.018426345
42.6493399,-71.31801687,3,0,0,42.64933982,-71.31801674,0.01613862,0.007614557,2.852384204,2.852384204,0.017844791
42.64935302,-71.31800427,3,1.4616772,33.79999924,42.64933994,-71.31801674,0.015180127,0.005961772,2.852135305,2.852135305,0.016308863
42.64937267,-71.3179905,3,2.4912848,32.09999847,42.64934462,-71.31801208,0.129824625,0.128882799,2.85201536,2.85201536,0.182934986
42.64940077,-71.31797476,3,3.2301395,23.89999962,42.64935496,-71.31800336,0.354362786,0.330943112,2.851965408,2.851965408,0.48486733
42.64943385,-71.31796357,3,3.7304826,18.20000076,42.64937218,-71.31799082,0.682819402,0.588449274,2.851948672,2.851948672,0.901396075
42.64946994,-71.3179606,3,3.8712916,7.300000191,42.64939618,-71.31797695,1.088448333,0.829880431,2.851944657,2.851944657,1.368729814
42.64950756,-71.31796836,3,4.180299,354.6000061,42.64942591,-71.31796501,1.521960353,0.980709994,2.851943501,2.851943501,1.810567703
42.64954774,-71.31798472,3,4.780377,343.7999878,42.64946008,-71.3179583,1.944955086,0.988143551,2.851941501,2.851941501,2.181576945
42.64958892,-71.31801871,3,5.480146,330.6000061,42.649498,-71.31795862,2.343559693,0.844781561,2.851938032,2.851938032,2.491169991
42.64963276,-71.31807339,3,6.3000083,318.6000061,42.64953844,-71.31797031,2.688426041,0.482725731,2.851933673,2.851933673,2.731420639
42.64967332,-71.31813879,3,7.010114,306.7000122,42.64958108,-71.31799767,2.982052753,-0.150266411,2.851929217,2.851929217,2.985836334
42.6497135,-71.31822113,3,7.820102,304.1000061,42.64962389,-71.31804093,3.19122977,-1.008436496,2.85192526,2.85192526,3.346773314
42.64975924,-71.31831321,3,8.680369,303.6000061,42.64966658,-71.31810126,3.337360063,-2.056902044,2.851922099,2.851922099,3.920308432
42.64979681,-71.31841005,3,9.110352,303.8999939,42.64971063,-71.31817728,3.4693907,-3.219704344,2.85191979,2.85191979,4.733198484
42.64984374,-71.31850627,3,9.42026,303.5,42.64975319,-71.31826626,3.533755612,-4.413313756,2.851918233,2.851918233,5.653739208
42.64988672,-71.31860187,3,9.360192,302.7000122,42.64979732,-71.31836414,3.614390043,-5.543902144,2.851917262,2.851917262,6.618056087
42.64993477,-71.31868994,3,8.830006,305.5,42.64984154,-71.3184677,3.678748912,-6.557782483,2.851916705,2.851916705,7.519155847
42.64997852,-71.31876565,3,7.940057,308.5,42.6498877,-71.31857198,3.784363123,-7.366391603,2.851916415,2.851916415,8.281613942
42.65001498,-71.31883837,3,7.170174,310.1000061,42.64993423,-71.31867184,3.891711624,-7.904012382,2.851916281,2.851916281,8.810154998
42.65005072,-71.31891028,4,6.76,309.7999878,42.64997857,-71.31876628,3.939504004,-8.210005625,2.851916229,2.851916229,9.106255221
