42.64938708,-71.32331646,5,0,0
42.64939088,-71.32331721,5,0,0
42.64939399,-71.32331346,5,0,0
42.64939463,-71.32331602,6,0,0
42.64940702,-71.3233065,5,0,0
42.64940709,-71.32330757,5,0,0
42.64932753,-71.32331226,4,0.02,0
42.649332,-71.32331637,4,0,0
42.64932695,-71.32332345,3,0,0
42.64932274,-71.32331618,3,0,0
42.64931631,-71.32330615,3,0,0
42.64931098,-71.32330184,3,0,0
42.64930915,-71.32330631,3,0,0
42.64930513,-71.32330536,3,0,0
42.64930388,-71.32330917,3,0,0
42.6493017,-71.32331311,3,0,0
42.64930267,-71.32331339,3,0,0
42.64930019,-71.32331303,3,0,0
42.64929986,-71.32331291,3,0,0
42.64929976,-71.32331266,3,0,0
42.64929971,-71.32331246,3,0,0
42.64929966,-71.32331228,3,0,0
42.64929971,-71.32331221,3,0,0
42.64929283,-71.3233059,3,0.5115662,151
42.64930006,-71.32331484,3,0.48600408,0
42.64930987,-71.32330774,4,0.41617304,96.30000305
42.64930732,-71.32329636,4,0.43,141.5
42.64930732,-71.32328741,4,0.30610457,111.6999969
42.64930651,-71.32328157,4,0,0
42.6493064,-71.32327807,4,0,0
42.64931049,-71.32328154,4,0,0
42.6493104,-71.32328148,4,0,0
42.64932481,-71.32330013,4,0,0
42.6493479,-71.32331691,4,0.5745433,203.1999969
42.64934735,-71.32330831,4,0.5124451,120
42.64934479,-71.32329553,4,0.7,113.3000031
42.6493474,-71.32328691,4,1.112115,122.5
42.64935921,-71.32329429,4,0.7919596,104.3000031
42.6493667,-71.32329579,4,1.0610372,126.6999969
42.64934999,-71.3232978,4,0.4669047,141.3999939
42.64935839,-71.32330348,4,0.76026314,129.8999939
42.64934669,-71.32329081,4,1.1524756,65.40000153
42.64933982,-71.32328339,4,0.77929455,49.29999924
42.64934673,-71.3232778,4,0.46238512,55.5
42.64934843,-71.32327686,4,0.49193496,34.40000153
42.64934625,-71.32326933,4,0.98979795,34.59999847
42.6493589,-71.32325532,4,1.4091132,29.5
42.64936229,-71.3232673,4,0.86209047,29.5
42.64937353,-71.32326262,4,1.0575916,41.40000153
42.64936371,-71.32324863,4,1.1851159,41.79999924
42.64935195,-71.32324082,5,1.5231874,41.79999924
42.64934211,-71.32323554,5,1.4866068,41.79999924
42.6493246,-71.32317997,5,3.9698868,116.9000015
42.64931523,-71.32311447,5,4.3733053,118.4000015
42.64929408,-71.32307119,5,4.330185,121.1999969
42.64927685,-71.32302414,5,4.390262,125.8000031
42.64925633,-71.32297419,4,4.5118732,126.3000031
42.6492237,-71.32290937,4,4.862304,130.3999939
42.64920699,-71.3228549,4,4.975309,128.6000061
42.64919247,-71.32280365,4,3.7701194,125.8000031
42.64918578,-71.32273992,5,3.7597075,124
42.649146,-71.3226839,5,5.593943,130.1000061
42.64911024,-71.32262243,5,5.455731,121.4000015
42.64907894,-71.32254828,5,5.392309,119.1999969
42.64905036,-71.32248342,4,5.491812,127.5
42.64899956,-71.32243489,4,5.9600334,134.3999939
42.64896594,-71.32237008,4,5.720218,130.5
42.64893252,-71.32229984,4,6.2800083,125.4000015
42.64890527,-71.32223116,4,6.273412,126.9000015
42.6488741,-71.32216132,4,5.7007103,126.5999985
42.64885125,-71.32210668,4,5.280947,121.8000031
42.64881881,-71.32204508,4,4.9026117,121.4000015
42.64879516,-71.32202035,4,3.539901,126.5999985
42.64878624,-71.32199439,4,3.2156181,129.6999969
42.64875557,-71.32195665,3,3.6259756,130
42.64872727,-71.3219089,3,4.270047,126.9000015
42.64870429,-71.32186567,3,5.0543647,124.6999969
42.64867172,-71.32180341,4,5.5612946,124.9000015
42.64863314,-71.32173125,5,6.880727,125.9000015
42.64859423,-71.32165627,5,7.2050605,129
42.64855486,-71.32159247,5,7.3878956,133.1000061
42.64851237,-71.32152764,5,7.7600064,132
42.64847834,-71.32143279,5,7.9972305,125.8000031
42.64843345,-71.3213393,4,7.814173,127.1999969
42.64839623,-71.32125203,4,7.421139,130
42.64837429,-71.32117221,4,6.671469,125.3000031
42.64834681,-71.32111132,3,5.702534,125.5
42.64832626,-71.32105212,4,5.7563357,125.5
42.64830692,-71.32098811,4,5.9428105,123.5999985
42.64826167,-71.32093222,3,5.8427734,127.9000015
42.64823013,-71.32088132,3,5.313577,122.5
42.64820501,-71.32083766,4,5.1606197,123.1999969
42.64818773,-71.32078116,4,5.0119557,119.5
42.64815606,-71.32072969,4,5.9044814,122
