42.26706,-71.01501,5,0,352.617
42.26706,-71.01501,5,0,46.758
42.26706,-71.015,5,0.23,48.164
42.26707,-71.015,5,0.15,26.367
42.26707,-71.015,5,0,353.672
42.26707,-71.015,5,0,28.477
42.26712,-71.01499,5,0,28.477
42.26712,-71.01499,5,0,28.477
42.26712,-71.01499,5,0,28.477
42.26712,-71.01499,5,0,28.477
42.26712,-71.01499,5,0,28.477
42.26714,-71.015,5,0.47,233.438
42.26714,-71.015,5,0,222.188
42.26714,-71.015,5,0.22,228.164
42.26714,-71.015,5,0.18,4.219
42.26715,-71.015,5,0.49,35.508
42.26715,-71.015,5,0,42.539
42.26715,-71.015,5,0,331.523
42.26715,-71.015,5,0,331.523
42.26718,-71.01501,5,0.37,19.336
42.26718,-71.01501,5,0.86,171.562
42.26718,-71.01501,5,0.2,146.953
42.26719,-71.01501,5,0.41,100.547
42.26719,-71.01501,5,0,86.836
42.26719,-71.01501,5,0,52.031
42.26719,-71.01501,5,0,52.031
42.26719,-71.01501,5,0,52.031
42.26719,-71.01501,5,0.15,359.648
42.26719,-71.01501,5,0,274.922
42.26718,-71.01502,5,0.85,2.109
42.26719,-71.01502,5,1.25,0.703
42.26721,-71.01503,5,1.75,358.945
42.26722,-71.01505,5,2.01,295.312
42.26722,-71.01507,5,1.57,285.469
42.26723,-71.01509,5,1.7,279.492
42.26723,-71.0151,5,1.58,269.648
42.26723,-71.01512,5,1.55,252.07
42.26722,-71.01513,5,0.9,242.578
42.26722,-71.01513,5,0.44,238.008
42.26722,-71.01513,5,0,236.602
42.26722,-71.01513,5,0,236.25
42.26722,-71.01513,5,0.38,232.734
42.26721,-71.01514,5,0.87,225.703
42.2672,-71.01515,5,1.18,216.562
42.26718,-71.01517,5,2.08,203.203
42.26716,-71.01517,5,2.17,184.922
42.26713,-71.01517,5,2.89,157.5
42.26711,-71.01514,5,4.23,127.266
42.26706,-71.01509,5,5.21,115.664
42.26704,-71.01503,5,5.81,123.398
42.267,-71.01498,5,6.19,130.781
42.26696,-71.01492,5,5.85,130.43
42.26693,-71.01486,5,6.38,129.813
42.26689,-71.01481,5,5.98,129.813
42.26686,-71.01475,5,5.12,129.813
42.26683,-71.01472,5,4.45,129.813
42.26682,-71.01469,5,3.56,129.813
42.26681,-71.01466,5,2.66,131.351
42.26681,-71.01464,5,1.74,131.351
42.2668,-71.01463,5,1.33,131.351
42.26678,-71.01464,5,3.56,131.351
42.26678,-71.01463,5,0.7,131.351
42.26678,-71.01463,5,0.7,131.351
42.26678,-71.01463,5,0,131.351
42.26678,-71.01463,5,0,131.351
42.26678,-71.01463,5,0,131.351
42.26678,-71.01463,5,0,131.351
42.26678,-71.01463,5,0,131.351
42.26678,-71.01463,5,0,131.351
42.26678,-71.01463,5,0,131.351
42.26678,-71.01463,5,0,131.351
42.26678,-71.0146,5,0.22,131.351
42.26678,-71.0146,5,0.76,131.351
42.26675,-71.01458,5,2.1,133.174
42.26674,-71.01454,5,3.49,133.174
42.26672,-71.01449,5,4.13,133.174
42.2667,-71.01444,5,4.56,133.174
42.26665,-71.01432,8.355,4.53,110.703
42.26665,-71.01432,5,4.89,59.766
42.26672,-71.01428,5,3.83,34.805
42.26674,-71.01427,5,2.57,22.148
42.26677,-71.01425,5,2.92,14.766
42.26684,-71.01422,10,4.62,13.711
42.26696,-71.01417,10,7.25,13.008
42.26702,-71.01416,5,8.09,12.305
42.26716,-71.0141,5,9.25,12.656
42.26724,-71.01408,5,9.38,11.602
42.26735,-71.01405,5,9.86,10.898
42.26744,-71.01401,5,9.96,11.25
42.26751,-71.014,5,9.71,12.305
42.26761,-71.01397,5,10.06,13.359
42.26771,-71.01393,5,9.81,12.656
42.26775,-71.01392,5,10.23,12.138
42.2679,-71.01388,5,10.21,12.001
42.26801,-71.01385,5,10.28,12.001
42.26809,-71.01382,5,10.22,12.001
42.26818,-71.0138,5,10.18,12.001
42.26827,-71.01377,5,10,12.001
42.26829,-71.01377,5,9.81,12.001
42.26846,-71.01372,5,10.19,11.975
42.26855,-71.01371,5,9.82,11.975
42.26863,-71.01368,5,9.51,11.975
42.26871,-71.01366,5,9.52,11.975
42.26879,-71.01364,5,9.5,11.975
42.26889,-71.01361,5,9.82,11.975
42.26896,-71.01359,5,10.06,11.975
42.2691,-71.01354,5,10.67,12.244
42.26919,-71.01352,5,10.37,12.121
42.26927,-71.01349,5,10.29,12.121
42.26936,-71.01347,5,10.25,12.121
42.26946,-71.01345,5,10.5,12.121
42.26957,-71.01341,5,10.62,12.121
42.26963,-71.01339,5,10.63,12.121
42.26977,-71.01335,5,10.35,12.014
42.26986,-71.01333,5,10.42,12.014
42.26995,-71.0133,5,10.09,12.014
42.27004,-71.01328,5,10.31,12.014
42.27012,-71.01325,5,10.59,12.014
42.27022,-71.01323,5,10.63,12.014
42.27029,-71.0132,5,10.63,12.014
42.27039,-71.01316,5,10.47,12.726
42.2705,-71.01313,5,10.49,12.726
42.2706,-71.01312,5,10.52,12.726
42.27069,-71.01307,5,9.9,12.726
42.27072,-71.01305,5,9.26,12.726
42.27086,-71.013,5,8.17,12.979
42.27093,-71.01298,5,8.17,12.979
42.27097,-71.01296,5,6.86,12.979
42.27097,-71.01296,5,5.69,12.979
42.27097,-71.01296,5,3.92,12.979
42.27099,-71.01276,13.919,4.34,82.774
42.27101,-71.01282,5,4.44,91.077
